rid,group,publisher,dialeto,label,factcheck_rating,p_ft,p_dfr,sim_treino,word_len,text_no_url
51204,MuMiN-PT,sem_url,PT-BR,true,,0.9318926484262198,0.868057904134159,0.26037471952672075,13,"“A infecção [Covid-19] em crianças em idade escolar é baixíssima, é muito pequena”"
156,COVID19.BR,sem_url,PT-BR,fake,,0.069379232675297,0.3345547636932855,0.18721576443366184,57,"🎥🎥🎥👉 *Coronavirus e o APOCALIPSE* 🎞️🎞️
🔔**Quais são as trombetas descritas há 2000 anos?* 
💡 _A interpretação da Bíblia_ 🎬🎬 Video para Fortes que mostra a articulação mundial para a Guerra: quais os paises que irão se aliar!♟️🇬🇧🇻🇳
🌞A relação dos fenômenos de 2019 🔥
📣O Alerta dos Anjos a João e a Humanidade. *Sua visão vai se abrir depois desta Revelação!* 👀"
1280,COVID19.BR,sem_url,PT-BR,true,,0.9304135943188596,0.7731880520226687,0.29982149121355306,27,"notícia de 28 de fevereiro, quanto a Itália tinha 650 casos, 17 mortes, os prefeitos decretaram o isolamento e o Roma mandou as pessoas voltarem a rotina."
14516,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9294836996403928,0.959628316473278,0.28614685526485295,60,"*Estão enviando uma notícia que Bolsonaro morreu, e outro video dizendo que se for verdade Bolsonaro não vai ganhar as eleições... NÃO abram é vírus.... Mesmo sendo do seu familiar, uma vez aberto ele envia para todos os seus contatos sem você saber e rouba sua conta. passe essa informação para seus contatos.... Estão tentando raquear os seguidores do Bolsonaro.*"
15508,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.92885205199539,0.25524511374166703,0.9716801992698343,40,"Os médicos conseguiram controlar a hemorragia no abdômen de Bolsonaro.

Foram atingidos a artéria mesentérica, o intestino delgado e o intestino grosso. Todos os órgãos foram costurados.

Não houve lesão hepática, segundo os médicos, ao contrário do que se imaginava."
14231,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.926164227768678,0.5825568826434665,0.9973878312610471,216,"Cibercriminosos iniciaram uma campanha de mensagens falsas no WhatsApp utilizando o nome do candidato à presidência Jair Bolsonaro (PSL). O golpe de phishing busca os dados de vítimas para enviar notificações — o que pode se tornar, posteriormente, em golpes de roubo de dados ou informações ainda mais sensíveis.

O “golpe do Bolsonaro” pede o endereço de email das vítimas, além da permissão para enviar notificações no smartphones

Segundo analista da Kaspersky, Fabio Assolini, no Twitter, “demorou, mas apareceu uma campanha maliciosa no WhatsApp usando o nome de um candidato à presidência (...) É a mesma tática de golpes anteriores que utiliza um tema de grande interesse da população, neste caso, os candidados à presidência no Brasil. O criminoso ganha de muitas formas: pelos milhares de page-views no site cheio de propaganda, pela instalação dos aplicativos sugeridos pela página, num esquema de pay-per-install ou até mesmo com a oferta de instalação de apps maliciosos, como já vimos anteriormente”, finaliza o Assolini.

O phishing se vale da inocência dos eleitores oferecendo uma camiseta gratuita com o nome do candidato Jair Bolsonaro; mais abaixo, você entende melhor o que é um golpe de phishing.

“Pessoal, acabei de ganhar uma camisa personalizada do Bolsonaro! Tá disponível no masculino e feminino! Para ganhar também bastar acessar”, diz a mensagem falsa."
48107,true,lupa.uol.com.br,PT-BR,true,,0.9246054714770984,0.24454732004620358,0.43812669846672114,12,Médicos dos hospitais começam a postar fotos: Cadê os doentes do coronavirus
48876,true,poligrafo.sapo.pt,PT-PT,true,,0.9241763325290896,0.9854524958901215,0.33976118639833475,9,Papa Francisco recusou que fiéis beijassem o anel papal?
12918,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.923883343599433,0.8580578053342003,0.27780788784112787,82,"Este caminho do dinheiro chegou a você. A partir de agora não terás nenhum problema de dinheiro. Mas não deve reter este, porque o dinheiro acaba, manda-o a todas as pessoas que queres a prosperidade.
Neste setembro tem 5 luas, 5 domingos e 5 segundas. Isto ocorre a cada 823 anos. Se chama bolsa de dinheiro. Compartilhe e o dinheiro chegará em 4 dias. Baseado no Feng Shui chinês. Quem não consegue compartilhar ficará sem dinheiro. Compartilhe em 11 minutos após receber."
48125,true,lupa.uol.com.br,PT-BR,true,,0.9215882053241272,0.5149726906865834,0.3831815673440082,16,A reforma [da previdência] em relação aos militares não encarou os privilégios. Os privilégios continuam intactos
1308,COVID19.BR,sem_url,PT-BR,true,,0.9196838061463934,0.6134329857547224,0.916929195968979,245,"Seja vc Bolsonarista, Petista, centro, católico, Evangélico, Umbandista, Cardessista seja a porra que for !!!!!!!

Presta atenção burro !!!

Não é a Globo criatura!!!!!! 🤦🏻♂️
Na próxima um desenho resolve? Parem de achar q tudo é culpa da Globo, do Bolsonaro, do PT, do fulano, do ciclano. Temos que aprender a ter visão holística. 

Para quem está comparando mortalidade do coronavírus com sarampo, H1N1, dengue, malária, aids, (até com a fome, miséria e desigualdade)... etc., por ignorância ou má fé, reflita sobre o seguinte...

O isolamento ou distanciamento social (quarentena) não é pela saúde, não é pelo contágio, não é pelo número de mortes. 

A quarentena é por causa da VELOCIDADE!

Nenhuma dessas doenças ou situações matou mais de mil pessoas POR DIA, TODO DIA.

E a quarentena NÃO É por causa da quantidade de mortos.

Entendam...
A quarentena é por causa da quantidade de leitos, médicos, equipamentos e remédios!
Se não nos isolarmos, teremos o colapso do atendimento e muitas pessoas terão que morrer em casa, sem atendimento. E vão morrer de sarampo, H1N1, dengue, malária, aids, câncer, infarto, coronavirus, etc. POIS NÃO VAI TER LEITO PARA ATENDER ESSAS PESSOAS NO HOSPITAL.

Obs.: já não temos luvas, máscaras descartáveis estão sendo reaproveitadas, não temos papéis toalha, etc. O básico do básico já não temos, isso que no Brasil nem começou.

É para DESACELERAR a velocidade das contaminações!!! 
Parem de comparar. Busquem informações sérias, sem paixões, e principalmente sem fanatismo.

* RECEBI E ESTOU REPASSANDO *"
320,COVID19.BR,sem_url,PT-BR,true,,0.9191330464499184,0.8153336650496097,0.43633064897503404,16,Explicação de porque na Coreia do Sul não teve nenhum profissional da saúde infectado com Covid-19.
47240,true,lupa.uol.com.br,PT-BR,true,Falso,0.9184296351915676,0.0999964811159869,0.7232371294713791,15,A Lei da Ficha Limpa não permite que um condenado em segunda instância seja candidato
1260,COVID19.BR,sem_url,PT-BR,true,,0.9167119116119676,0.18280624231941425,0.6207604264397265,13,"Transmissão de Covid-19 a partir de pacientes assintomáticos é 'muito rara', revela OMS"
2110,Fake.br,sem_url,PT-BR,fake,,0.0835769881340631,0.1369347327237155,0.25939003477298406,456,"Movimentos pela volta da Monarquia crescem no Brasil. A volta da Monarquia seria uma solução? Em meio à mais grave crise política e econômica da história brasileira, questões que andavam para lá de adormecidas estão ressurgindo. Uma delas é a volta da monarquia no Brasil.

O movimento monarquista defende que se estabeleça novamente o império por aqui. Herdeiros dos dois imperadores do Brasil (Pedro I e Pedro II). Em carta endereçada à imprensa, há duas semanas, Dom Luiz de Orleans e Bragança, de 78 anos, bisneto da princesa Isabel e primeiro na linha sucessória em caso de retorno da monarquia ao país, aproveitou para se colocar à disposição na busca por uma solução.

“A Família Imperial, juntamente com a crescente corrente monárquica espalhada pelo Brasil, está disposta a cooperar na busca das soluções ponderadas que sejam uma saída para a crise que angustia aos brasileiros”, disse.

Um dos líderes do movimento no país, o médico carioca Rodrigo Siqueira da Rocha Dias, que pertence ao grupo chamado Brasil Real, disse que:

“O movimento pela mudança de República para monarquia está crescendo exponencialmente. Não é possível definir o número de membros, pois não temos estatísticas oficiais, mas existem diversos grupos, alguns até com personalidade jurídica”

Para ele, o retorno a monarquia após período republicano não é novo e que o sistema custaria muito menos aos cofres públicos do que a república atual.

“A restauração não seria inédita na história do século XX. A Espanha, por exemplo, era república e restaurou a monarquia. O presidente da República de Portugal, custa o dobro que o rei espanhol. Isso torna-se ainda mais espantoso quando comparamos a economia entre os dois países”, disse.

O médico ainda alega que países onde monarquias estão instauradas são menos corruptas.

“Será que a população tem ciência de que dos dez países menos corruptos do mundo sete são monarquias? O monarca tem algumas prerrogativas que lhe são próprias e que garantem coesão e estabilidade. Em caso de crise institucional, o imperador tem a prerrogativa de dissolver o parlamento e convocar novas eleições. Pergunte a qualquer brasileiro se ele aprova esse Congresso ou se preferiria que esses políticos fossem demitidos, na figura da dissolução do Parlamento, para convocação de novas eleições”, questiona.

 

Linha Sucessória da Monarquia Brasileira

1 – Luiz Gastão de Orleans e Bragança (Chefe da Casa Imperial)

2 – Bertrand Maria José de Orleans e Bragança, Príncipe Imperial do Brasil

3 – Antônio João de Orleans e Bragança, Príncipe do Brasil

4 – Rafael Antônio Maria de Orleans e Bragança (filho de Antônio)

5 – Maria Gabriela Fernanda de Orleans e Bragança (irmã de Rafael)

6 – Isabel Maria Josefa de Orleans e Bragança (irmã de Rafael)

7 – Eleonora Maria Josefa de Orleans e Bragança."
13370,FakeWhatsApp.BR_2018,sem_url,PT-BR,fake,,0.0838507772647671,0.010953394380635329,0.2798542920248863,15,"Desafio do dia.
Ir no zap do Caio narcio e mandar uma foto do mito"
13714,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9151392064736666,0.07367770082684617,0.3787843986015381,10,Carros brasileiros terão placas do Mercosul a partir de setembro
47991,true,lupa.uol.com.br,PT-BR,true,,0.9140754074917214,0.9253765349676843,0.9999999999999998,21,Só para lembrar: STF afastou Bolsonaro do controle da Covid dando esse poder para Governadores e Prefeitos. Não cobrem do Presidente
13007,FakeWhatsApp.BR_2018,sem_url,PT-BR,fake,,0.0869365859784662,0.02842691953392549,0.5420104051955295,9,Pessoal vamos dar deslike o meu já tá lá
583,COVID19.BR,sem_url,PT-BR,fake,,0.0876800610864969,0.008497315156681687,0.4170250728638023,17,Agora vc entende porque o número de mortes por coronavírus é TÃO GRANDE no estado de SP👇
1501,COVID19.BR,sem_url,PT-BR,true,,0.9121808535249332,0.8053945437465508,0.435615774718735,21,"Pelo contrário Milena, as mortes que estão acontecendo não estão colocando na certidão de óbito que é covid-19 e sim pneumonia."
47259,true,lupa.uol.com.br,PT-BR,true,,0.9119384256975004,0.980957600247321,0.3573469190223795,9,Hidratante pode ser usado para colar glitter no corpo
47769,true,lupa.uol.com.br,PT-BR,true,,0.9118781131858252,0.31259528266415204,0.33444920258640476,25,"“Audiência de custódia: você sabe que o policial prende o marginal em flagrante e, em menos de 24 horas, metade deles são postos em liberdade”"
13228,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,Falso,0.9103756581156544,0.9041454144993137,0.8628185497005565,43,"É de ARREPIAR 

Isso aconteceu em Brasilia há 5 meses atrás. Porque a Globo nao mostrou?
Já foi até retirado do YouTube.
Repassem sem dó.
Os diretores e o pessoal da Globo estão aflitos com a circulação desse vídeo. Faça-o continuar a circular"
49630,true,poligrafo.sapo.pt,PT-PT,true,,0.9090943689008668,0.37728147618009206,0.27679433715176527,20,"Obama alertou em 2014 que ""é muito provável que chegue uma doença que se transmita pelo ar e seja mortal""?"
14189,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.9070585706588477,0.8457569461554614,0.22821605698369918,10,Policiais orando pela vida do Bolsonaro é Deus agindo Sobrenaturalmente!
13028,FakeWhatsApp.BR_2018,sem_url,PT-BR,true,,0.906264804440267,0.9056732290411916,0.4206349061424435,62,"*ATENÇÃO!*
*Se você recebeu uma mensagem, pedindo para escrever 17 em seu comprovante de votação, fotografar e enviar para o Bolsonaro, ou para o site “Fiscais do Bolsonaro”, NÃO FAÇA ISSO! Fazendo você irá arranjar problemas para si e para o candidato. Isso é ilegal e pode ser vinculado à compra de voto ou a outra ação proibida.*

Isso você pode compartilhar!"
